Code,Country,Type,Year,Production,Imports,Exports,Producer price,Consumption per capita,GHG,Consumption,GDP per capita
ETH,Ethiopia,Sheep,2024,229902,35,16855,261950.224,1.479,15.453,213083,
ETH,Ethiopia,Sheep,2025,237592,37,17091,279196.326,1.496,15.949,220538,
ETH,Ethiopia,Sheep,2026,244672,37,16626,297509.302,1.512,16.402,228084,
ETH,Ethiopia,Sheep,2027,252115,37,16266,317852.535,1.529,16.878,235886,
ETH,Ethiopia,Sheep,2028,259446,37,15614,337925.222,1.546,17.346,243869,
ETH,Ethiopia,Sheep,2029,266717,37,14768,359447.753,1.563,17.808,251986,
ETH,Ethiopia,Sheep,2030,274057,37,13831,381658.64,1.58,18.274,260263,
NGA,Nigeria,Sheep,1990,158650,6000,0,11212.156,1.522,7.435,164650,2059.1347
NGA,Nigeria,Sheep,1991,162450,8047,0,11649.545,1.536,7.579,170497,2082.693132
NGA,Nigeria,Sheep,1992,166570,7560,0,19190.749,1.53,7.783,174130,2173.30902
NGA,Nigeria,Sheep,1993,173595,7560,0,33101.113,1.552,8.096,181155,2125.639691
NGA,Nigeria,Sheep,1994,197277,8400,0,36099.407,1.719,8.827,205677,2079.134387
NGA,Nigeria,Sheep,1995,213827,8400,0,33004.964,1.812,9.559,222227,2069.02414
NGA,Nigeria,Sheep,1996,229415,8880,0,36077.176,1.895,10.291,238295,2141.348012
NGA,Nigeria,Sheep,1997,260390,9146,0,41929.706,2.091,11.314,269536,2187.135005
NGA,Nigeria,Sheep,1998,280655,9240,0,30955.015,2.193,12.24,289895,2213.016657
NGA,Nigeria,Sheep,1999,302752,9240,0,132882.481,2.302,13.263,311992,2202.409952
NGA,Nigeria,Sheep,2000,327384,9278,0,139785.547,2.423,14.189,336662,2306.114523
NGA,Nigeria,Sheep,2001,353104,13334,0,181322.812,2.572,15.306,366438,2434.246219
NGA,Nigeria,Sheep,2002,361853,10432,0,244829.114,2.548,15.688,372285,2780.792298
NGA,Nigeria,Sheep,2003,370660,6204,16,291171.312,2.514,16.069,376848,2964.362992
NGA,Nigeria,Sheep,2004,379573,6627,0,335259.269,2.512,16.455,386200,3241.724496
NGA,Nigeria,Sheep,2005,394048,9,0,361174.232,2.497,16.871,394057,3467.105156
NGA,Nigeria,Sheep,2006,405755,9,0,278201.206,2.505,17.286,405764,3690.840249
NGA,Nigeria,Sheep,2007,415387,26,23,299321.131,2.498,17.712,415391,3934.842537
NGA,Nigeria,Sheep,2008,421659,1161,0,284233.059,2.476,18.149,422820,4170.732914
NGA,Nigeria,Sheep,2009,433019,126,0,463421.003,2.47,18.596,433145,4420.974011
NGA,Nigeria,Sheep,2010,446950,11281,0,521715.602,2.544,19.054,458230,4703.204831
NGA,Nigeria,Sheep,2011,370146,11784,0,786158.563,2.064,21.925,381930,4922.702345
NGA,Nigeria,Sheep,2012,339749,38,0,813023.001,1.788,22.473,339787,4982.945399
NGA,Nigeria,Sheep,2013,374685,39,0,614414.121,1.92,23.035,374724,5225.172934
NGA,Nigeria,Sheep,2014,379934,4176,0,727282.954,1.916,23.493,384110,5507.169495
NGA,Nigeria,Sheep,2015,389311,4409,0,721231.448,1.913,23.683,393720,5426.332787
NGA,Nigeria,Sheep,2016,399086,4466,0,915984.257,1.91,24.035,403552,5234.679127
NGA,Nigeria,Sheep,2017,409319,4320,0,1232613.396,1.907,25.04,413639,5190.356127
NGA,Nigeria,Sheep,2018,421110,4320,0,1619336.146,1.911,25.418,425430,5278.848395
NGA,Nigeria,Sheep,2019,415537,4320,0,1622346.108,1.839,25.085,419857,5352.679423
NGA,Nigeria,Sheep,2020,413042,4320,0,1721179.296,1.782,24.936,417362,5186.723484
NGA,Nigeria,Sheep,2021,413913,4412,0,1890376.367,1.741,25.306,418325,
NGA,Nigeria,Sheep,2022,410406,4462,0,2005138.408,1.684,25.411,414868,
NGA,Nigeria,Sheep,2023,415826,4457,0,2098499.01,1.665,26.074,420282,
NGA,Nigeria,Sheep,2024,420740,4479,0,2212152.013,1.643,26.718,425219,
NGA,Nigeria,Sheep,2025,426705,4577,0,2357541.209,1.627,27.441,431281,
NGA,Nigeria,Sheep,2026,432337,4660,0,2473076.968,1.609,28.157,436996,
NGA,Nigeria,Sheep,2027,438209,4766,0,2592893.085,1.592,28.902,442975,
NGA,Nigeria,Sheep,2028,444362,4977,0,2713590.327,1.576,29.681,449338,
NGA,Nigeria,Sheep,2029,450705,5260,0,2834331.427,1.562,30.488,455965,
NGA,Nigeria,Sheep,2030,457364,5689,0,2960623.993,1.55,31.332,463053,
ARG,Argentina,Sheep,1990,91524,2871,10052,650.511,2.275,6.158,84343,7195.692106
ARG,Argentina,Sheep,1991,92049,1397,5618,1058.228,2.337,5.784,87828,8005.465074
ARG,Argentina,Sheep,1992,72811,2457,3164,1036.104,1.892,5.653,72104,8719.103242
ARG,Argentina,Sheep,1993,72817,2565,4084,1417.852,1.847,4.31,71298,9532.890941
ARG,Argentina,Sheep,1994,91598,3123,1921,1559.495,2.374,4.078,92800,10175.12601
ARG,Argentina,Sheep,1995,87467,1918,1013,1440.179,2.233,3.666,88372,9969.601171
ARG,Argentina,Sheep,1996,70478,2037,951,1575.255,1.787,3.45,71564,10586.10997
ARG,Argentina,Sheep,1997,63353,3648,1157,1837.837,1.625,3.25,65844,11507.89541
ARG,Argentina,Sheep,1998,56663,2233,660,1359.968,1.421,3.301,58235,11949.41866
ARG,Argentina,Sheep,1999,53806,2004,459,1387.095,1.336,3.341,55352,11581.89051
ARG,Argentina,Sheep,2000,58723,1936,1525,1328.314,1.411,3.332,59133,11618.79323
ARG,Argentina,Sheep,2001,58862,1274,996,1559.483,1.396,3.299,59140,11226.87975
ARG,Argentina,Sheep,2002,60020,305,2055,6108.409,1.361,3.219,58270,10052.48826
ARG,Argentina,Sheep,2003,61088,271,5099,6468.407,1.3,3.535,56260,11025.1861
ARG,Argentina,Sheep,2004,61398,285,7337,7219.692,1.242,3.788,54345,12214.74071
ARG,Argentina,Sheep,2005,60961,419,8879,8026.373,1.188,3.853,52502,13568.76921
ARG,Argentina,Sheep,2006,59000,267,7615,6647.969,1.157,3.918,51652,14951.72895
ARG,Argentina,Sheep,2007,59000,162,6105,7411.254,1.177,3.994,53057,16570.00783
ARG,Argentina,Sheep,2008,56010,151,5958,7555.202,1.102,3.957,50203,17404.06914
ARG,Argentina,Sheep,2009,55000,151,7377,11599.714,1.039,3.822,47773,16334.74081
ARG,Argentina,Sheep,2010,56050,154,8278,13165.574,1.031,3.728,47926,18061.93436
ARG,Argentina,Sheep,2011,57000,154,6121,20299.202,1.087,3.724,51033,19322.22712
ARG,Argentina,Sheep,2012,58962,154,3015,23473.005,1.182,3.732,56101,19641.35286
ARG,Argentina,Sheep,2013,56657,154,1597,21391.692,1.152,3.714,55214,20131.68042
ARG,Argentina,Sheep,2014,62240,154,3281,36758.058,1.22,3.712,59113,19683.77151
ARG,Argentina,Sheep,2015,57609,154,1628,34069.428,1.147,3.842,56136,20105.19899
ARG,Argentina,Sheep,2016,51590,154,1713,52510.826,1.012,3.841,50031,20307.87005
ARG,Argentina,Sheep,2017,50000,154,1907,54737.303,0.966,3.851,48248,23597.11775
ARG,Argentina,Sheep,2018,50500,154,2240,58352.066,0.96,3.71,48414,23305.84742
ARG,Argentina,Sheep,2019,53000,154,2712,74853.299,0.991,3.638,50442,22996.98552
ARG,Argentina,Sheep,2020,53400,154,3601,91085.944,0.973,3.564,49953,20767.6105
ARG,Argentina,Sheep,2021,53802,154,3571,99604.169,0.972,3.65,50386,
ARG,Argentina,Sheep,2022,54209,154,3572,102414.952,0.971,3.736,50792,
ARG,Argentina,Sheep,2023,54600,154,3526,130260.969,0.971,3.821,51229,
ARG,Argentina,Sheep,2024,54986,154,3510,162114.579,0.971,3.836,51631,
ARG,Argentina,Sheep,2025,55376,154,3499,192855.786,0.97,3.852,52031,
ARG,Argentina,Sheep,2026,55770,154,3501,201171.808,0.97,3.868,52424,
ARG,Argentina,Sheep,2027,56168,154,3502,211010.885,0.969,3.884,52820,
ARG,Argentina,Sheep,2028,56568,154,3514,220005.262,0.969,3.9,53208,
ARG,Argentina,Sheep,2029,56970,154,3529,229405.729,0.969,3.915,53596,
ARG,Argentina,Sheep,2030,57373,154,3543,238826.67,0.968,3.931,53984,
BRA,Brazil,Sheep,1990,111709,3462,773,,0.676,6.36,114398,6701.208954
BRA,Brazil,Sheep,1991,113996,1858,14,,0.672,6.441,115839,6909.921928
BRA,Brazil,Sheep,1992,115313,2422,731,,0.668,6.406,117003,6915.312612
BRA,Brazil,Sheep,1993,117457,5525,176,,0.689,5.705,122806,7287.075031
BRA,Brazil,Sheep,1994,112784,7527,11,,0.664,5.842,120300,7712.671625
BRA,Brazil,Sheep,1995,124140,5161,152,,0.702,5.907,129149,8090.89035
BRA,Brazil,Sheep,1996,95090,8545,132,,0.553,4.399,103502,8288.179252
BRA,Brazil,Sheep,1997,98570,8341,150,,0.562,4.476,106761,8582.067433
BRA,Brazil,Sheep,1998,100655,8137,50,,0.564,4.467,108742,8575.873356
BRA,Brazil,Sheep,1999,107918,6378,8,,0.584,4.59,114288,8611.90028
BRA,Brazil,Sheep,2000,98339,10981,9,,0.55,4.818,109310,9060.786451
BRA,Brazil,Sheep,2001,100684,4064,15,,0.52,4.83,104733,9260.766116
BRA,Brazil,Sheep,2002,99074,2529,5,,0.498,4.738,101598,9568.063688
BRA,Brazil,Sheep,2003,97471,3136,12,,0.487,4.824,100595,9733.770924
BRA,Brazil,Sheep,2004,105396,2984,1,,0.518,5.019,108379,10445.34462
BRA,Brazil,Sheep,2005,105395,4709,7,13023.833,0.521,5.176,110097,10988.95839
BRA,Brazil,Sheep,2006,106388,7088,4,11967.5,0.531,5.278,113472,11642.44413
BRA,Brazil,Sheep,2007,106918,7724,104,10900.8,0.53,5.118,114538,12549.92785
BRA,Brazil,Sheep,2008,108214,8082,74,11857,0.533,5.172,116222,13312.76342
BRA,Brazil,Sheep,2009,106607,8820,59,12715.3,0.524,5.166,115367,13269.11878
BRA,Brazil,Sheep,2010,111230,6437,3,13437.226,0.529,5.307,117664,14299.55155
BRA,Brazil,Sheep,2011,113142,5161,26,13442.95,0.527,5.377,118276,15040.05765
BRA,Brazil,Sheep,2012,114294,6484,9,16441.656,0.533,5.052,120769,15046.29018
BRA,Brazil,Sheep,2013,115792,8866,0,13981.386,0.546,5.176,124657,15588.72613
BRA,Brazil,Sheep,2014,116178,9938,0,13461.181,0.547,5.253,126116,15718.56495
BRA,Brazil,Sheep,2015,124334,7392,3,14078.924,0.567,5.569,131723,14744.11363
BRA,Brazil,Sheep,2016,124380,6391,3,15221.329,0.558,5.61,130768,14256.16339
BRA,Brazil,Sheep,2017,126729,6529,3,14324.578,0.564,5.743,133255,14524.61354
BRA,Brazil,Sheep,2018,130226,7531,3,15073.59,0.579,5.901,137754,15020.43822
BRA,Brazil,Sheep,2019,132958,4941,3,15336.271,0.575,6.167,137896,15388.23492
BRA,Brazil,Sheep,2020,135003,4941,3,18320.462,0.579,6.058,139941,14836.3071
BRA,Brazil,Sheep,2021,135131,4941,3,19508.039,0.576,6.061,140069,
BRA,Brazil,Sheep,2022,135259,4941,3,20130.102,0.573,6.064,140197,
BRA,Brazil,Sheep,2023,135387,4941,3,20567.303,0.57,6.066,140325,
BRA,Brazil,Sheep,2024,135515,4941,3,20762.446,0.567,6.069,140453,
BRA,Brazil,Sheep,2025,135643,4941,3,21155.705,0.565,6.072,140582,
BRA,Brazil,Sheep,2026,135771,4941,3,21474.759,0.563,6.074,140710,
BRA,Brazil,Sheep,2027,135899,4941,3,21934.048,0.56,6.077,140838,
BRA,Brazil,Sheep,2028,136027,4941,3,22249.647,0.559,6.08,140966,
BRA,Brazil,Sheep,2029,136155,4941,3,22551.331,0.557,6.082,141094,
BRA,Brazil,Sheep,2030,136283,4941,3,22840.287,0.555,6.085,141222,
PRY,Paraguay,Sheep,1990,3402,19,0,1652247.08,0.713,0.119,3421,5391.761269
PRY,Paraguay,Sheep,1991,3303,30,0,1487164.659,0.677,0.097,3333,5621.187056
PRY,Paraguay,Sheep,1992,3227,11,0,1575504.116,0.641,0.095,3238,5701.248571
PRY,Paraguay,Sheep,1993,3260,13,0,2488003.079,0.632,0.098,3273,5975.874579
PRY,Paraguay,Sheep,1994,3278,32,0,3009831.772,0.624,0.1,3310,6275.726936
PRY,Paraguay,Sheep,1995,3098,41,0,2871347.733,0.578,0.099,3139,6685.801185
PRY,Paraguay,Sheep,1996,3082,50,0,3304174.583,0.564,0.1,3132,6758.599551
PRY,Paraguay,Sheep,1997,3122,60,0,4097519.006,0.56,0.102,3182,7008.436426
PRY,Paraguay,Sheep,1998,3387,1,0,3710250.681,0.584,0.102,3388,6939.762378
PRY,Paraguay,Sheep,1999,3365,73,0,4443410.251,0.58,0.102,3438,6799.348691
PRY,Paraguay,Sheep,2000,3220,45,0,4712171.961,0.54,0.103,3265,6654.172815
PRY,Paraguay,Sheep,2001,3243,5,0,6414941.552,0.527,0.104,3248,6612.677348
PRY,Paraguay,Sheep,2002,3273,0,0,11214290.7,0.521,0.105,3273,6590.167278
PRY,Paraguay,Sheep,2003,3234,0,0,14185170.83,0.505,0.114,3234,6876.99709
PRY,Paraguay,Sheep,2004,3663,0,2,14749327.61,0.562,0.134,3661,7223.55654
PRY,Paraguay,Sheep,2005,3286,1,0,16999769.51,0.497,0.13,3287,7485.299217
PRY,Paraguay,Sheep,2006,3401,2,0,12192654.1,0.506,0.12,3403,7960.725393
PRY,Paraguay,Sheep,2007,3262,23,0,12077986.19,0.482,0.106,3285,8495.336999
PRY,Paraguay,Sheep,2008,3191,9,0,10461393.49,0.463,0.097,3200,9097.520489
PRY,Paraguay,Sheep,2009,3429,6,0,15486028.86,0.49,0.1,3435,9020.308022
PRY,Paraguay,Sheep,2010,3588,2,0,16035007.7,0.506,0.103,3590,10001.53043
PRY,Paraguay,Sheep,2011,3667,3,0,20651019.97,0.51,0.107,3670,10503.59585
PRY,Paraguay,Sheep,2012,3749,6,0,22867801.17,0.515,0.111,3755,10018.72363
PRY,Paraguay,Sheep,2013,3789,6,0,16841782.69,0.513,0.116,3795,11062.55873
PRY,Paraguay,Sheep,2014,3779,6,0,20233503.3,0.505,0.121,3785,11454.42888
PRY,Paraguay,Sheep,2015,3615,5,0,19189410.01,0.476,0.127,3620,11486.52319
PRY,Paraguay,Sheep,2016,3822,6,0,20248766.25,0.497,0.131,3828,12041.72354
PRY,Paraguay,Sheep,2017,2494,6,0,22423637.03,0.32,0.133,2500,12590.54844
PRY,Paraguay,Sheep,2018,2190,6,0,28369379.51,0.278,0.133,2196,13135.69887
PRY,Paraguay,Sheep,2019,2477,6,0,30854159.72,0.31,0.15,2483,13149.03857
PRY,Paraguay,Sheep,2020,2524,7,0,31708715.91,0.312,0.153,2530,13012.8757
PRY,Paraguay,Sheep,2021,2556,7,0,33955244.3,0.312,0.155,2563,
PRY,Paraguay,Sheep,2022,2548,7,0,36641052.05,0.308,0.155,2555,
PRY,Paraguay,Sheep,2023,2595,7,0,36178503.03,0.31,0.158,2601,
PRY,Paraguay,Sheep,2024,2612,7,0,37611998.07,0.308,0.16,2619,
PRY,Paraguay,Sheep,2025,2631,7,0,39161024.3,0.307,0.161,2638,
PRY,Paraguay,Sheep,2026,2648,7,0,40645274.8,0.306,0.162,2655,
PRY,Paraguay,Sheep,2027,2665,7,0,42032155.01,0.305,0.163,2672,
PRY,Paraguay,Sheep,2028,2680,7,0,43434251.34,0.303,0.165,2687,
PRY,Paraguay,Sheep,2029,2693,7,0,44870400.58,0.302,0.166,2700,
PRY,Paraguay,Sheep,2030,2705,7,0,46295150.48,0.3,0.167,2712,
PER,Peru,Sheep,1990,32550,2674,0,274.449,1.404,2.71,35224,3361.406815
PER,Peru,Sheep,1991,27499,1736,0,920.935,1.142,2.709,29235,3481.079164
PER,Peru,Sheep,1992,28050,510,0,1329.531,1.094,2.656,28559,3472.639099
PER,Peru,Sheep,1993,26290,623,0,2896.265,1.012,2.65,26913,3670.785369
PER,Peru,Sheep,1994,25534,403,0,3487.704,0.957,2.706,25937,4132.379056
PER,Peru,Sheep,1995,25996,561,0,3323.108,0.962,2.838,26556,4448.210546
PER,Peru,Sheep,1996,26567,436,0,3935.487,0.96,2.861,27003,4570.917041
PER,Peru,Sheep,1997,27817,360,0,4968.207,0.984,2.942,28177,4861.121908
PER,Peru,Sheep,1998,28753,256,0,4025.641,0.995,3.024,29009,4811.260418
PER,Peru,Sheep,1999,36701,210,0,4726.598,1.246,3.174,36910,4873.864445
PER,Peru,Sheep,2000,37336,276,0,4677.702,1.251,3.241,37612,5043.267181
PER,Peru,Sheep,2001,37780,344,0,5529.808,1.252,3.154,38124,5120.068806
PER,Peru,Sheep,2002,37230,33,0,6906.602,1.21,3.104,37263,5423.64423
PER,Peru,Sheep,2003,38220,36,1,7688.751,1.23,3.243,38255,5697.432126
PER,Peru,Sheep,2004,40162,50,0,8442.976,1.281,3.237,40212,6084.892535
PER,Peru,Sheep,2005,40304,38,0,9078.1,1.274,3.25,40342,6610.891706
PER,Peru,Sheep,2006,40677,5,26,7074.361,1.273,3.218,40656,7262.258084
PER,Peru,Sheep,2007,40525,3,9,7440.4,1.259,3.198,40519,8026.610325
PER,Peru,Sheep,2008,39769,4,3,6988.158,1.225,3.179,39770,8857.863861
PER,Peru,Sheep,2009,39613,4,3,9370.091,1.211,3.114,39614,8951.012535
PER,Peru,Sheep,2010,39800,7,5,9514.376,1.207,3.126,39803,9730.421104
PER,Peru,Sheep,2011,40407,5,1,13551.459,1.215,3.1,40410,10476.79633
PER,Peru,Sheep,2012,41551,2,0,13613.642,1.239,2.744,41553,10767.67733
PER,Peru,Sheep,2013,41346,5,1,10554.612,1.222,2.788,41350,11295.96326
PER,Peru,Sheep,2014,40589,5,1,12848.465,1.187,2.774,40593,11510.27888
PER,Peru,Sheep,2015,39065,4,1,11722.603,1.128,2.69,39068,11572.32079
PER,Peru,Sheep,2016,39783,4,1,12032.373,1.132,2.584,39786,12013.37739
PER,Peru,Sheep,2017,38953,4,1,12976.283,1.09,2.569,38956,12506.52938
PER,Peru,Sheep,2018,38639,4,1,16214.209,1.063,2.551,38642,13088.29584
PER,Peru,Sheep,2019,38884,4,1,16447.731,1.053,2.567,38887,13397.27392
PER,Peru,Sheep,2020,38672,4,1,16990.024,1.032,2.553,38675,11879.2359
PER,Peru,Sheep,2021,39190,5,1,19935.114,1.034,2.547,39194,
PER,Peru,Sheep,2022,39475,5,1,21163.883,1.031,2.526,39479,
PER,Peru,Sheep,2023,40380,5,1,20484.842,1.046,2.543,40383,
PER,Peru,Sheep,2024,40656,5,1,21308.449,1.045,2.52,40660,
PER,Peru,Sheep,2025,40959,5,1,22198.722,1.044,2.499,40963,
PER,Peru,Sheep,2026,41250,5,1,23056.362,1.043,2.478,41254,
PER,Peru,Sheep,2027,41575,5,1,23970.875,1.042,2.458,41580,
PER,Peru,Sheep,2028,41838,5,1,24618.903,1.039,2.435,41842,
PER,Peru,Sheep,2029,42055,6,1,25532.18,1.036,2.409,42060,
PER,Peru,Sheep,2030,42277,6,1,26361.202,1.033,2.384,42282,
CHN,China,Sheep,1990,1068316,70,3370,2346.4,0,42.247,,982.5008703
CHN,China,Sheep,1991,1182120,79,4447,2971.8,0.869,42.774,1177752,1094.771431
CHN,China,Sheep,1992,1252789,94,4484,3851,0.91,41.998,1248400,1263.416318
CHN,China,Sheep,1993,1376971,126,5908,4524,0.99,42.263,1371189,1456.079469
CHN,China,Sheep,1994,1482852,501,4253,6516.6,1.058,44.377,1479100,1662.158759
CHN,China,Sheep,1995,1747380,1624,3854,6184.2,1.238,49.226,1745150,1862.554122
CHN,China,Sheep,1996,1810609,3340,1655,5970.8,1.274,56.796,1812294,2063.116926
CHN,China,Sheep,1997,2128180,4058,1494,5808.2,1.486,48.594,2130744,2269.201401
CHN,China,Sheep,1998,2346145,9220,3008,5674.2,1.627,52.411,2352357,2451.152804
CHN,China,Sheep,1999,2513145,10472,3634,5628.2,1.73,55.136,2519983,2653.973626
CHN,China,Sheep,2000,2641470,17818,4361,6145.4,1.81,57.238,2654927,2920.560791
CHN,China,Sheep,2001,2718140,25384,3024,6632.4,1.856,57.299,2740500,3210.009396
CHN,China,Sheep,2002,2835021,34927,5067,6625.6,1.928,56.591,2864881,3534.84913
CHN,China,Sheep,2003,3086944,34211,12580,7849,2.08,57.841,3108575,3937.312875
CHN,China,Sheep,2004,3331113,33076,26185,7138.8,2.22,59.947,3338005,4425.874191
CHN,China,Sheep,2005,3501727,41391,31199,6906.6,2.322,62.173,3511919,5053.945798
CHN,China,Sheep,2006,3678517,36820,30528,7951.6,2.423,60.841,3684809,5836.573437
CHN,China,Sheep,2007,3857059,46590,18406,13461.2,2.54,57.899,3885243,6810.6039
CHN,China,Sheep,2008,3932663,55452,11401,15910.4,2.585,58.379,3976714,7574.224455
CHN,China,Sheep,2009,3994627,66466,5966,15751.296,2.622,59.418,4055127,8307.849519
CHN,China,Sheep,2010,4060484,56986,9528,17216.167,2.641,58.671,4107942,9253.765188
CHN,China,Sheep,2011,3979890,82700,8414,19815.808,2.592,58.522,4054176,10299.87069
CHN,China,Sheep,2012,4045197,123939,5242,22391.863,2.647,58.195,4163894,11197.59694
CHN,China,Sheep,2013,4099084,258722,3349,21608.148,2.753,58.964,4354456,11923.75262
CHN,China,Sheep,2014,4276373,282882,4552,19793.063,2.864,58.962,4554703,12549.77183
CHN,China,Sheep,2015,4399119,222925,1497,17576.24,2.89,61.895,4620548,12978.76891
CHN,China,Sheep,2016,4602372,220112,849,18402.323,3.001,63.484,4821635,13572.61999
CHN,China,Sheep,2017,4710638,248976,670,20813.028,3.071,60.907,4958944,14344.42124
CHN,China,Sheep,2018,4750605,319058,475,22457.257,3.125,61.519,5069188,15608.96707
CHN,China,Sheep,2019,4875200,392319,347,22165.313,3.233,63.131,5267172,16772.84317
CHN,China,Sheep,2020,4920000,365000,220,21699.841,3.231,63.918,5284780,17311.99792
CHN,China,Sheep,2021,4968186,367075,219,20402.514,3.251,64.242,5335041,
CHN,China,Sheep,2022,5005449,368286,218,21001.855,3.265,64.42,5373516,
CHN,China,Sheep,2023,5034253,384582,209,21524.954,3.284,64.488,5418626,
CHN,China,Sheep,2024,5098620,388530,207,21970.864,3.318,65.006,5486943,
CHN,China,Sheep,2025,5172511,386008,209,22248.805,3.355,65.64,5558311,
CHN,China,Sheep,2026,5248433,380837,211,22391.596,3.393,66.291,5629058,
CHN,China,Sheep,2027,5324785,377389,213,22693.416,3.433,66.94,5701961,
CHN,China,Sheep,2028,5398970,375396,214,22897.436,3.473,67.555,5774152,
CHN,China,Sheep,2029,5471621,374269,215,23124.601,3.514,68.143,5845675,
CHN,China,Sheep,2030,5542996,373018,216,23314.449,3.555,68.709,5915799,
IND,India,Sheep,1990,609675,1613,8415,23608.025,0.608,33.864,602873,1201.668486
IND,India,Sheep,1991,617026,1788,7636,26884.634,0.603,34.283,611178,1230.086983
IND,India,Sheep,1992,625142,1310,7409,27283.24,0.599,34.719,619043,1300.775052
IND,India,Sheep,1993,634641,882,11345,43586.232,0.592,35.283,624178,1367.636679
IND,India,Sheep,1994,635937,869,10806,48045.131,0.583,35.86,626000,1461.183437
IND,India,Sheep,1995,662980,336,8676,47398.399,0.598,36.437,654640,1574.317974
IND,India,Sheep,1996,671504,356,8735,55035.777,0.594,37.034,663126,1691.804772
IND,India,Sheep,1997,680176,302,7547,67368.34,0.592,37.634,672931,1757.514715
IND,India,Sheep,1998,687580,240,8869,56299.88,0.586,37.819,678951,1852.810423
IND,India,Sheep,1999,693777,255,12419,58796.749,0.578,38.005,681613,2009.215692
IND,India,Sheep,2000,689585,221,11903,59394.017,0.565,38.192,677903,2095.647006
IND,India,Sheep,2001,692922,282,3494,73934.709,0.565,38.381,689710,2206.448165
IND,India,Sheep,2002,696732,284,4986,94190.174,0.557,38.572,692029,2287.630024
IND,India,Sheep,2003,704812,284,18861,98024.63,0.543,38.766,686235,2472.103736
IND,India,Sheep,2004,727152,176,12094,108664.45,0.557,40.061,715233,2695.893674
IND,India,Sheep,2005,750593,46,9446,119875.077,0.568,41.399,741193,2953.109259
IND,India,Sheep,2006,776922,18,10219,96218.978,0.579,42.783,766721,3237.294799
IND,India,Sheep,2007,802225,17,10471,94186.965,0.589,44.221,791771,3525.314454
IND,India,Sheep,2008,801019,16,28452,104825.193,0.566,43.737,772583,3650.942943
IND,India,Sheep,2009,786762,41,71935,129171.707,0.517,43.257,714868,3912.418211
IND,India,Sheep,2010,778577,33,19174,148600.368,0.542,42.781,759436,4236.744348
IND,India,Sheep,2011,767469,8,13679,230417.68,0.531,42.31,753798,4493.669466
IND,India,Sheep,2012,757436,24,14392,274037.225,0.517,41.795,743068,4861.156152
IND,India,Sheep,2013,749236,59,22537,227138.408,0.499,41.294,726758,5057.233414
IND,India,Sheep,2014,743008,85,25491,264460.161,0.487,40.922,717602,5233.882343
IND,India,Sheep,2015,778740,53,30342,228739.441,0.503,40.559,748451,5464.859178
IND,India,Sheep,2016,790978,50,31874,226595.576,0.504,41.164,759154,5839.864817
IND,India,Sheep,2017,801346,50,33599,242456.079,0.505,40.784,767797,6182.922109
