Code,Country,Year,Imports,Exports,Producer price,Consumption per capita,GHG,Consumption,continent,GDP per capita,Beef,Pig,Poultry,Sheep
BRA,Brazil,2006,7088,4,11967.5,0.531,5.278,113472,Americas,11642.44413,,,,106388
BRA,Brazil,2007,7724,104,10900.8,0.53,5.118,114538,Americas,12549.92785,,,,106918
BRA,Brazil,2008,8082,74,11857,0.533,5.172,116222,Americas,13312.76342,,,,108214
BRA,Brazil,2009,8820,59,12715.3,0.524,5.166,115367,Americas,13269.11878,,,,106607
BRA,Brazil,2010,6437,3,13437.226,0.529,5.307,117664,Americas,14299.55155,,,,111230
BRA,Brazil,2011,5161,26,13442.95,0.527,5.377,118276,Americas,15040.05765,,,,113142
BRA,Brazil,2012,6484,9,16441.656,0.533,5.052,120769,Americas,15046.29018,,,,114294
BRA,Brazil,2013,8866,0,13981.386,0.546,5.176,124657,Americas,15588.72613,,,,115792
BRA,Brazil,2014,9938,0,13461.181,0.547,5.253,126116,Americas,15718.56495,,,,116178
BRA,Brazil,2015,7392,3,14078.924,0.567,5.569,131723,Americas,14744.11363,,,,124334
BRA,Brazil,2016,6391,3,15221.329,0.558,5.61,130768,Americas,14256.16339,,,,124380
BRA,Brazil,2017,6529,3,14324.578,0.564,5.743,133255,Americas,14524.61354,,,,126729
BRA,Brazil,2018,7531,3,15073.59,0.579,5.901,137754,Americas,15020.43822,,,,130226
BRA,Brazil,2019,4941,3,15336.271,0.575,6.167,137896,Americas,15388.23492,,,,132958
BRA,Brazil,2020,4941,3,18320.462,0.579,6.058,139941,Americas,14836.3071,,,,135003
BRA,Brazil,2021,4941,3,19508.039,0.576,6.061,140069,Americas,,,,,135131
BRA,Brazil,2022,4941,3,20130.102,0.573,6.064,140197,Americas,,,,,135259
BRA,Brazil,2023,4941,3,20567.303,0.57,6.066,140325,Americas,,,,,135387
BRA,Brazil,2024,4941,3,20762.446,0.567,6.069,140453,Americas,,,,,135515
BRA,Brazil,2025,4941,3,21155.705,0.565,6.072,140582,Americas,,,,,135643
BRA,Brazil,2026,4941,3,21474.759,0.563,6.074,140710,Americas,,,,,135771
BRA,Brazil,2027,4941,3,21934.048,0.56,6.077,140838,Americas,,,,,135899
BRA,Brazil,2028,4941,3,22249.647,0.559,6.08,140966,Americas,,,,,136027
BRA,Brazil,2029,4941,3,22551.331,0.557,6.082,141094,Americas,,,,,136155
BRA,Brazil,2030,4941,3,22840.287,0.555,6.085,141222,Americas,,,,,136283
PRY,Paraguay,1990,19,0,1652247.08,0.713,0.119,3421,Americas,5391.761269,,,,3402
PRY,Paraguay,1991,30,0,1487164.659,0.677,0.097,3333,Americas,5621.187056,,,,3303
PRY,Paraguay,1992,11,0,1575504.116,0.641,0.095,3238,Americas,5701.248571,,,,3227
PRY,Paraguay,1993,13,0,2488003.079,0.632,0.098,3273,Americas,5975.874579,,,,3260
PRY,Paraguay,1994,32,0,3009831.772,0.624,0.1,3310,Americas,6275.726936,,,,3278
PRY,Paraguay,1995,41,0,2871347.733,0.578,0.099,3139,Americas,6685.801185,,,,3098
PRY,Paraguay,1996,50,0,3304174.583,0.564,0.1,3132,Americas,6758.599551,,,,3082
PRY,Paraguay,1997,60,0,4097519.006,0.56,0.102,3182,Americas,7008.436426,,,,3122
PRY,Paraguay,1998,1,0,3710250.681,0.584,0.102,3388,Americas,6939.762378,,,,3387
PRY,Paraguay,1999,73,0,4443410.251,0.58,0.102,3438,Americas,6799.348691,,,,3365
PRY,Paraguay,2000,45,0,4712171.961,0.54,0.103,3265,Americas,6654.172815,,,,3220
PRY,Paraguay,2001,5,0,6414941.552,0.527,0.104,3248,Americas,6612.677348,,,,3243
PRY,Paraguay,2002,0,0,11214290.7,0.521,0.105,3273,Americas,6590.167278,,,,3273
PRY,Paraguay,2003,0,0,14185170.83,0.505,0.114,3234,Americas,6876.99709,,,,3234
PRY,Paraguay,2004,0,2,14749327.61,0.562,0.134,3661,Americas,7223.55654,,,,3663
PRY,Paraguay,2005,1,0,16999769.51,0.497,0.13,3287,Americas,7485.299217,,,,3286
PRY,Paraguay,2006,2,0,12192654.1,0.506,0.12,3403,Americas,7960.725393,,,,3401
PRY,Paraguay,2007,23,0,12077986.19,0.482,0.106,3285,Americas,8495.336999,,,,3262
PRY,Paraguay,2008,9,0,10461393.49,0.463,0.097,3200,Americas,9097.520489,,,,3191
PRY,Paraguay,2009,6,0,15486028.86,0.49,0.1,3435,Americas,9020.308022,,,,3429
PRY,Paraguay,2010,2,0,16035007.7,0.506,0.103,3590,Americas,10001.53043,,,,3588
PRY,Paraguay,2011,3,0,20651019.97,0.51,0.107,3670,Americas,10503.59585,,,,3667
PRY,Paraguay,2012,6,0,22867801.17,0.515,0.111,3755,Americas,10018.72363,,,,3749
PRY,Paraguay,2013,6,0,16841782.69,0.513,0.116,3795,Americas,11062.55873,,,,3789
PRY,Paraguay,2014,6,0,20233503.3,0.505,0.121,3785,Americas,11454.42888,,,,3779
PRY,Paraguay,2015,5,0,19189410.01,0.476,0.127,3620,Americas,11486.52319,,,,3615
PRY,Paraguay,2016,6,0,20248766.25,0.497,0.131,3828,Americas,12041.72354,,,,3822
PRY,Paraguay,2017,6,0,22423637.03,0.32,0.133,2500,Americas,12590.54844,,,,2494
PRY,Paraguay,2018,6,0,28369379.51,0.278,0.133,2196,Americas,13135.69887,,,,2190
PRY,Paraguay,2019,6,0,30854159.72,0.31,0.15,2483,Americas,13149.03857,,,,2477
PRY,Paraguay,2020,7,0,31708715.91,0.312,0.153,2530,Americas,13012.8757,,,,2524
PRY,Paraguay,2021,7,0,33955244.3,0.312,0.155,2563,Americas,,,,,2556
PRY,Paraguay,2022,7,0,36641052.05,0.308,0.155,2555,Americas,,,,,2548
PRY,Paraguay,2023,7,0,36178503.03,0.31,0.158,2601,Americas,,,,,2595
PRY,Paraguay,2024,7,0,37611998.07,0.308,0.16,2619,Americas,,,,,2612
PRY,Paraguay,2025,7,0,39161024.3,0.307,0.161,2638,Americas,,,,,2631
PRY,Paraguay,2026,7,0,40645274.8,0.306,0.162,2655,Americas,,,,,2648
PRY,Paraguay,2027,7,0,42032155.01,0.305,0.163,2672,Americas,,,,,2665
PRY,Paraguay,2028,7,0,43434251.34,0.303,0.165,2687,Americas,,,,,2680
PRY,Paraguay,2029,7,0,44870400.58,0.302,0.166,2700,Americas,,,,,2693
PRY,Paraguay,2030,7,0,46295150.48,0.3,0.167,2712,Americas,,,,,2705
PER,Peru,1990,2674,0,274.449,1.404,2.71,35224,Americas,3361.406815,,,,32550
PER,Peru,1991,1736,0,920.935,1.142,2.709,29235,Americas,3481.079164,,,,27499
PER,Peru,1992,510,0,1329.531,1.094,2.656,28559,Americas,3472.639099,,,,28050
PER,Peru,1993,623,0,2896.265,1.012,2.65,26913,Americas,3670.785369,,,,26290
PER,Peru,1994,403,0,3487.704,0.957,2.706,25937,Americas,4132.379056,,,,25534
PER,Peru,1995,561,0,3323.108,0.962,2.838,26556,Americas,4448.210546,,,,25996
PER,Peru,1996,436,0,3935.487,0.96,2.861,27003,Americas,4570.917041,,,,26567
PER,Peru,1997,360,0,4968.207,0.984,2.942,28177,Americas,4861.121908,,,,27817
PER,Peru,1998,256,0,4025.641,0.995,3.024,29009,Americas,4811.260418,,,,28753
PER,Peru,1999,210,0,4726.598,1.246,3.174,36910,Americas,4873.864445,,,,36701
PER,Peru,2000,276,0,4677.702,1.251,3.241,37612,Americas,5043.267181,,,,37336
PER,Peru,2001,344,0,5529.808,1.252,3.154,38124,Americas,5120.068806,,,,37780
PER,Peru,2002,33,0,6906.602,1.21,3.104,37263,Americas,5423.64423,,,,37230
PER,Peru,2003,36,1,7688.751,1.23,3.243,38255,Americas,5697.432126,,,,38220
PER,Peru,2004,50,0,8442.976,1.281,3.237,40212,Americas,6084.892535,,,,40162
PER,Peru,2005,38,0,9078.1,1.274,3.25,40342,Americas,6610.891706,,,,40304
PER,Peru,2006,5,26,7074.361,1.273,3.218,40656,Americas,7262.258084,,,,40677
PER,Peru,2007,3,9,7440.4,1.259,3.198,40519,Americas,8026.610325,,,,40525
PER,Peru,2008,4,3,6988.158,1.225,3.179,39770,Americas,8857.863861,,,,39769
PER,Peru,2009,4,3,9370.091,1.211,3.114,39614,Americas,8951.012535,,,,39613
PER,Peru,2010,7,5,9514.376,1.207,3.126,39803,Americas,9730.421104,,,,39800
PER,Peru,2011,5,1,13551.459,1.215,3.1,40410,Americas,10476.79633,,,,40407
PER,Peru,2012,2,0,13613.642,1.239,2.744,41553,Americas,10767.67733,,,,41551
PER,Peru,2013,5,1,10554.612,1.222,2.788,41350,Americas,11295.96326,,,,41346
PER,Peru,2014,5,1,12848.465,1.187,2.774,40593,Americas,11510.27888,,,,40589
PER,Peru,2015,4,1,11722.603,1.128,2.69,39068,Americas,11572.32079,,,,39065
PER,Peru,2016,4,1,12032.373,1.132,2.584,39786,Americas,12013.37739,,,,39783
PER,Peru,2017,4,1,12976.283,1.09,2.569,38956,Americas,12506.52938,,,,38953
PER,Peru,2018,4,1,16214.209,1.063,2.551,38642,Americas,13088.29584,,,,38639
PER,Peru,2019,4,1,16447.731,1.053,2.567,38887,Americas,13397.27392,,,,38884
PER,Peru,2020,4,1,16990.024,1.032,2.553,38675,Americas,11879.2359,,,,38672
PER,Peru,2021,5,1,19935.114,1.034,2.547,39194,Americas,,,,,39190
PER,Peru,2022,5,1,21163.883,1.031,2.526,39479,Americas,,,,,39475
PER,Peru,2023,5,1,20484.842,1.046,2.543,40383,Americas,,,,,40380
PER,Peru,2024,5,1,21308.449,1.045,2.52,40660,Americas,,,,,40656
PER,Peru,2025,5,1,22198.722,1.044,2.499,40963,Americas,,,,,40959
PER,Peru,2026,5,1,23056.362,1.043,2.478,41254,Americas,,,,,41250
PER,Peru,2027,5,1,23970.875,1.042,2.458,41580,Americas,,,,,41575
PER,Peru,2028,5,1,24618.903,1.039,2.435,41842,Americas,,,,,41838
PER,Peru,2029,6,1,25532.18,1.036,2.409,42060,Americas,,,,,42055
PER,Peru,2030,6,1,26361.202,1.033,2.384,42282,Americas,,,,,42277
CHN,China,1990,70,3370,2346.4,0,42.247,,Asia,982.5008703,,,,1068316
CHN,China,1991,79,4447,2971.8,0.869,42.774,1177752,Asia,1094.771431,,,,1182120
CHN,China,1992,94,4484,3851,0.91,41.998,1248400,Asia,1263.416318,,,,1252789
CHN,China,1993,126,5908,4524,0.99,42.263,1371189,Asia,1456.079469,,,,1376971
CHN,China,1994,501,4253,6516.6,1.058,44.377,1479100,Asia,1662.158759,,,,1482852
CHN,China,1995,1624,3854,6184.2,1.238,49.226,1745150,Asia,1862.554122,,,,1747380
CHN,China,1996,3340,1655,5970.8,1.274,56.796,1812294,Asia,2063.116926,,,,1810609
CHN,China,1997,4058,1494,5808.2,1.486,48.594,2130744,Asia,2269.201401,,,,2128180
CHN,China,1998,9220,3008,5674.2,1.627,52.411,2352357,Asia,2451.152804,,,,2346145
CHN,China,1999,10472,3634,5628.2,1.73,55.136,2519983,Asia,2653.973626,,,,2513145
CHN,China,2000,17818,4361,6145.4,1.81,57.238,2654927,Asia,2920.560791,,,,2641470
CHN,China,2001,25384,3024,6632.4,1.856,57.299,2740500,Asia,3210.009396,,,,2718140
CHN,China,2002,34927,5067,6625.6,1.928,56.591,2864881,Asia,3534.84913,,,,2835021
CHN,China,2003,34211,12580,7849,2.08,57.841,3108575,Asia,3937.312875,,,,3086944
CHN,China,2004,33076,26185,7138.8,2.22,59.947,3338005,Asia,4425.874191,,,,3331113
CHN,China,2005,41391,31199,6906.6,2.322,62.173,3511919,Asia,5053.945798,,,,3501727
CHN,China,2006,36820,30528,7951.6,2.423,60.841,3684809,Asia,5836.573437,,,,3678517
CHN,China,2007,46590,18406,13461.2,2.54,57.899,3885243,Asia,6810.6039,,,,3857059
CHN,China,2008,55452,11401,15910.4,2.585,58.379,3976714,Asia,7574.224455,,,,3932663
CHN,China,2009,66466,5966,15751.296,2.622,59.418,4055127,Asia,8307.849519,,,,3994627
CHN,China,2010,56986,9528,17216.167,2.641,58.671,4107942,Asia,9253.765188,,,,4060484
CHN,China,2011,82700,8414,19815.808,2.592,58.522,4054176,Asia,10299.87069,,,,3979890
CHN,China,2012,123939,5242,22391.863,2.647,58.195,4163894,Asia,11197.59694,,,,4045197
CHN,China,2013,258722,3349,21608.148,2.753,58.964,4354456,Asia,11923.75262,,,,4099084
CHN,China,2014,282882,4552,19793.063,2.864,58.962,4554703,Asia,12549.77183,,,,4276373
CHN,China,2015,222925,1497,17576.24,2.89,61.895,4620548,Asia,12978.76891,,,,4399119
CHN,China,2016,220112,849,18402.323,3.001,63.484,4821635,Asia,13572.61999,,,,4602372
CHN,China,2017,248976,670,20813.028,3.071,60.907,4958944,Asia,14344.42124,,,,4710638
CHN,China,2018,319058,475,22457.257,3.125,61.519,5069188,Asia,15608.96707,,,,4750605
CHN,China,2019,392319,347,22165.313,3.233,63.131,5267172,Asia,16772.84317,,,,4875200
CHN,China,2020,365000,220,21699.841,3.231,63.918,5284780,Asia,17311.99792,,,,4920000
CHN,China,2021,367075,219,20402.514,3.251,64.242,5335041,Asia,,,,,4968186
CHN,China,2022,368286,218,21001.855,3.265,64.42,5373516,Asia,,,,,5005449
CHN,China,2023,384582,209,21524.954,3.284,64.488,5418626,Asia,,,,,5034253
CHN,China,2024,388530,207,21970.864,3.318,65.006,5486943,Asia,,,,,5098620
CHN,China,2025,386008,209,22248.805,3.355,65.64,5558311,Asia,,,,,5172511
CHN,China,2026,380837,211,22391.596,3.393,66.291,5629058,Asia,,,,,5248433
CHN,China,2027,377389,213,22693.416,3.433,66.94,5701961,Asia,,,,,5324785
CHN,China,2028,375396,214,22897.436,3.473,67.555,5774152,Asia,,,,,5398970
CHN,China,2029,374269,215,23124.601,3.514,68.143,5845675,Asia,,,,,5471621
CHN,China,2030,373018,216,23314.449,3.555,68.709,5915799,Asia,,,,,5542996
IND,India,1990,1613,8415,23608.025,0.608,33.864,602873,Asia,1201.668486,,,,609675
IND,India,1991,1788,7636,26884.634,0.603,34.283,611178,Asia,1230.086983,,,,617026
IND,India,1992,1310,7409,27283.24,0.599,34.719,619043,Asia,1300.775052,,,,625142
IND,India,1993,882,11345,43586.232,0.592,35.283,624178,Asia,1367.636679,,,,634641
IND,India,1994,869,10806,48045.131,0.583,35.86,626000,Asia,1461.183437,,,,635937
IND,India,1995,336,8676,47398.399,0.598,36.437,654640,Asia,1574.317974,,,,662980
IND,India,1996,356,8735,55035.777,0.594,37.034,663126,Asia,1691.804772,,,,671504
IND,India,1997,302,7547,67368.34,0.592,37.634,672931,Asia,1757.514715,,,,680176
IND,India,1998,240,8869,56299.88,0.586,37.819,678951,Asia,1852.810423,,,,687580
IND,India,1999,255,12419,58796.749,0.578,38.005,681613,Asia,2009.215692,,,,693777
IND,India,2000,221,11903,59394.017,0.565,38.192,677903,Asia,2095.647006,,,,689585
IND,India,2001,282,3494,73934.709,0.565,38.381,689710,Asia,2206.448165,,,,692922
IND,India,2002,284,4986,94190.174,0.557,38.572,692029,Asia,2287.630024,,,,696732
IND,India,2003,284,18861,98024.63,0.543,38.766,686235,Asia,2472.103736,,,,704812
IND,India,2004,176,12094,108664.45,0.557,40.061,715233,Asia,2695.893674,,,,727152
IND,India,2005,46,9446,119875.077,0.568,41.399,741193,Asia,2953.109259,,,,750593
IND,India,2006,18,10219,96218.978,0.579,42.783,766721,Asia,3237.294799,,,,776922
IND,India,2007,17,10471,94186.965,0.589,44.221,791771,Asia,3525.314454,,,,802225
IND,India,2008,16,28452,104825.193,0.566,43.737,772583,Asia,3650.942943,,,,801019
IND,India,2009,41,71935,129171.707,0.517,43.257,714868,Asia,3912.418211,,,,786762
IND,India,2010,33,19174,148600.368,0.542,42.781,759436,Asia,4236.744348,,,,778577
IND,India,2011,8,13679,230417.68,0.531,42.31,753798,Asia,4493.669466,,,,767469
IND,India,2012,24,14392,274037.225,0.517,41.795,743068,Asia,4861.156152,,,,757436
IND,India,2013,59,22537,227138.408,0.499,41.294,726758,Asia,5057.233414,,,,749236
IND,India,2014,85,25491,264460.161,0.487,40.922,717602,Asia,5233.882343,,,,743008
IND,India,2015,53,30342,228739.441,0.503,40.559,748451,Asia,5464.859178,,,,778740
IND,India,2016,50,31874,226595.576,0.504,41.164,759154,Asia,5839.864817,,,,790978
IND,India,2017,50,33599,242456.079,0.505,40.784,767797,Asia,6182.922109,,,,801346
IND,India,2018,50,29888,328481.972,0.511,40.607,784944,Asia,6675.361294,,,,814782
IND,India,2019,64,27070,334923.052,0.524,41.92,814100,Asia,6997.863988,,,,841106
IND,India,2020,43,19402,345756.521,0.522,41.727,818273,Asia,6454.347356,,,,837632
IND,India,2021,46,17363,388971.305,0.522,41.936,826396,Asia,,,,,843714
IND,India,2022,47,15897,434129.77,0.523,42.239,835864,Asia,,,,,851714
IND,India,2023,43,15148,443185.78,0.536,43.516,864326,Asia,,,,,879431
IND,India,2024,43,14664,469608.618,0.544,44.448,885668,Asia,,,,,900289
IND,India,2025,44,14498,496223.102,0.552,45.327,905695,Asia,,,,,920149
IND,India,2026,44,14160,521905.002,0.558,46.093,923696,Asia,,,,,937812
IND,India,2027,44,13993,546244.239,0.563,46.772,939803,Asia,,,,,953752
IND,India,2028,44,13825,572457.049,0.567,47.375,954438,Asia,,,,,968219
IND,India,2029,45,13752,597273.372,0.571,47.911,967669,Asia,,,,,981377
IND,India,2030,45,13660,622834.857,0.573,48.391,979819,Asia,,,,,993434
IDN,Indonesia,1990,267,0,2467629.652,0.438,3.613,90267,Asia,3082.082407,,,,90000
IDN,Indonesia,1991,334,0,2173930.077,0.452,3.673,94734,Asia,3347.890609,,,,94400
IDN,Indonesia,1992,681,0,2141195.483,0.467,3.823,99681,Asia,3585.527826,,,,99000
IDN,Indonesia,1993,521,0,2979733.201,0.515,3.703,111769,Asia,3845.202069,,,,111248
IDN,Indonesia,1994,517,200,3386769.068,0.454,4.075,1e+05,Asia,4156.647876,,,,99683
IDN,Indonesia,1995,760,0,3269007.025,0.425,4.244,95021,Asia,4522.293019,,,,94261
IDN,Indonesia,1996,806,0,3726910.937,0.437,4.498,99340,Asia,4891.439253,,,,98534
IDN,Indonesia,1997,756,0,5393908.493,0.468,4.562,107865,Asia,5134.507989,,,,107109
IDN,Indonesia,1998,430,70,13695082.86,0.351,4.324,82028,Asia,4447.174302,,,,81668
IDN,Indonesia,1999,878,13,11051300.83,0.33,4.155,78208,Asia,4484.069189,,,,77343
IDN,Indonesia,2000,592,35,11289287.19,0.328,4.166,78857,Asia,4743.944717,,,,78300
IDN,Indonesia,2001,692,86,16127619.55,0.386,4.139,94078,Asia,4956.361105,,,,93472
IDN,Indonesia,2002,482,300,18298890.22,0.514,4.204,127062,Asia,5190.365062,,,,126880
IDN,Indonesia,2003,624,17,19030712.36,0.579,4.275,144959,Asia,5465.264103,,,,144352
IDN,Indonesia,2004,520,35,22169329.23,0.488,4.339,123703,Asia,5816.181753,,,,123218
IDN,Indonesia,2005,831,771,26729005.04,0.384,4.524,98761,Asia,6254.614382,,,,98702
IDN,Indonesia,2006,765,2699,19477051.49,0.541,4.735,140903,Asia,6708.575594,,,,142837
IDN,Indonesia,2007,1212,2956,21349379.75,0.458,4.986,121037,Asia,7229.538282,,,,122782
IDN,Indonesia,2008,698,2079,22807699.5,0.425,5.15,113753,Asia,7710.666304,,,,115134
IDN,Indonesia,2009,845,855,32384132.45,0.476,5.41,128935,Asia,8021.748065,,,,128945
IDN,Indonesia,2010,787,139,30822940.7,0.416,5.687,114445,Asia,8505.748148,,,,113797
IDN,Indonesia,2011,994,1279,43032032.82,0.41,5.967,114126,Asia,9095.741723,,,,114411
IDN,Indonesia,2012,1176,280,48877434.68,0.392,6.494,110748,Asia,9713.900487,,,,109852
IDN,Indonesia,2013,1361,1,41309720.57,0.378,6.918,108016,Asia,10067.46574,,,,106656
IDN,Indonesia,2014,1930,26,54836337.02,0.382,7.178,110683,Asia,10278.17731,,,,108779
IDN,Indonesia,2015,2733,34,50762118.23,0.382,7.441,112205,Asia,10247.20634,,,,109506
IDN,Indonesia,2016,2095,37,48476386.75,0.39,6.933,115851,Asia,10494.4738,,,,113793
IDN,Indonesia,2017,2539,31,54552683.99,0.426,7.201,128004,Asia,10935.63172,,,,125496
IDN,Indonesia,2018,2034,31,71326397.2,0.508,7.452,154462,Asia,11644.75854,,,,152459
IDN,Indonesia,2019,2415,31,70917278.53,0.54,7.998,166006,Asia,12311.50327,,,,163622
IDN,Indonesia,2020,1273,31,71561644.58,0.521,7.858,161994,Asia,12073.46151,,,,160752
IDN,Indonesia,2021,1535,31,80587909.94,0.516,8.005,162028,Asia,,,,,160525
IDN,Indonesia,2022,1722,31,87385534.61,0.511,8.166,162206,Asia,,,,,160516
IDN,Indonesia,2023,1855,31,87150431.48,0.518,8.518,165942,Asia,,,,,164118
IDN,Indonesia,2024,1935,31,90711868.67,0.519,8.786,167828,Asia,,,,,165924
IDN,Indonesia,2025,1997,31,94991074.97,0.52,9.052,169524,Asia,,,,,167558
IDN,Indonesia,2026,2151,31,98933500.48,0.52,9.314,171116,Asia,,,,,168996
IDN,Indonesia,2027,2320,31,103037555.4,0.52,9.583,172734,Asia,,,,,170446
IDN,Indonesia,2028,2486,31,106527720.9,0.52,9.849,174155,Asia,,,,,171700
IDN,Indonesia,2029,2672,31,110370959.1,0.52,10.11,175400,Asia,,,,,172759
IDN,Indonesia,2030,2877,31,114010842.8,0.519,10.369,176525,Asia,,,,,173679
IRN,Iran,1990,15000,0,1405.102,5.503,14.052,352500,Asia,,,,,337500
IRN,Iran,1991,65195,375,1248.494,6.24,14.072,409000,Asia,,,,,344180
IRN,Iran,1992,52813,225,1176.629,6.15,15.127,410810,Asia,,,,,358222
IRN,Iran,1993,24612,450,1529.17,5.756,15.27,390612,Asia,,,,,366450
IRN,Iran,1994,11015,15953,1536.024,5.563,15.387,383000,Asia,,,,,387938
IRN,Iran,1995,6011,13140,1405.908,5.485,15.505,383000,Asia,,,,,390129
IRN,Iran,1996,30000,9810,1672.013,5.798,15.625,410450,Asia,,,,,390260
IRN,Iran,1997,11000,9519,1846.026,5.812,15.746,417000,Asia,,,,,415519
IRN,Iran,1998,20998,6752,1415.36,6.039,15.967,438991,Asia,,,,,424745
IRN,Iran,1999,2116,16900,1323.447,5.42,16.096,399112,Asia,,,,,413896
IRN,Iran,2000,322,16458,1267.259,5.844,16.096,435798,Asia,,,,,451934
IRN,Iran,2001,0,19853,1471.999,5.875,16.096,443636,Asia,,,,,463489
IRN,Iran,2002,0,1567,1953.208,5.882,15.621,449705,Asia,,,,,451272
IRN,Iran,2003,0,3780,2182.904,5.385,15.699,416850,Asia,,,,,420630
IRN,Iran,2004,0,14164,2367.556,5.454,15.746,427300,Asia,,,,,441464
IRN,Iran,2005,0,28986,2520.473,5.449,15.777,432000,Asia,,,,,460986
IRN,Iran,2006,381,22518,2025.133,5.438,15.793,435994,Asia,,,,,458131
IRN,Iran,2007,231,38437,2128.612,5.604,15.793,454272,Asia,,,,,492478
IRN,Iran,2008,959,34967,2097.508,4.251,14.592,348364,Asia,,,,,382372
IRN,Iran,2009,1981,49069,2722.633,4.313,14.091,357374,Asia,,,,,404462
IRN,Iran,2010,12973,56964,2946.63,4.516,13.932,378563,Asia,,,,,422554
IRN,Iran,2011,14869,42051,4481.292,4.495,13.707,381227,Asia,,,,,408409
IRN,Iran,2012,11304,33917,4780.733,4.465,13.57,383306,Asia,,,,,405919
IRN,Iran,2013,5267,27300,3605.036,4.123,13.327,358310,Asia,,,,,380344
IRN,Iran,2014,4135,25691,4193.894,4.177,10.54,367711,Asia,,,,,389267
IRN,Iran,2015,3754,22607,3454.078,4.303,12.187,383800,Asia,,,,,402653
IRN,Iran,2016,5759,22440,3357.169,3.971,11.83,359046,Asia,,,,,375727
IRN,Iran,2017,16670,21767,3910.673,4.049,11.221,371181,Asia,,,,,376278
IRN,Iran,2018,36512,21114,5228.883,3.442,10.996,319911,Asia,,,,,304513
IRN,Iran,2019,23363,20480,4993.352,2.903,9.724,273551,Asia,,,,,270669
IRN,Iran,2020,3103,19866,4441.709,2.62,9.604,250084,Asia,,,,,266848
IRN,Iran,2021,3219,13710,4889.48,2.59,9.37,250231,Asia,,,,,260722
IRN,Iran,2022,3291,11966,5263.468,2.526,9.174,246952,Asia,,,,,255627
IRN,Iran,2023,3261,12613,5230.178,2.515,9.242,248539,Asia,,,,,257891
IRN,Iran,2024,3272,12369,5364.737,2.487,9.213,248351,Asia,,,,,257448
IRN,Iran,2025,3298,11866,5530.337,2.459,9.171,248065,Asia,,,,,256633
IRN,Iran,2026,3347,11078,5730.908,2.437,9.131,248153,Asia,,,,,255884
IRN,Iran,2027,3375,10698,5904.557,2.414,9.101,248090,Asia,,,,,255414
IRN,Iran,2028,3419,10167,6081.344,2.393,9.066,248056,Asia,,,,,254804
